marca;codigoInterno;nombre;categoria;descripcion;precio;stock
Lusqtoff;PCL2000-9;Pistola de calor 2000W - Lusqtoff PCL2000-9 ;Herramientas electricas_Calor;;100.623,00;6
Lusqtoff;882S2;PISTOLA DE PINTAR HVLP SUCCION ;Herramientas electricas_Pintura;;49.774,00;4
Lusqtoff;LC-06;PISTOLA DE TEXTURADO PROF. DEP 5 ;Herramientas neumaticas_Taller;;45.945,00;2
Lusqtoff;LL-32;PISTOLA PARA PINTAR ;Herramientas electricas_Pintura;"-Tipo: pistola de succión
 - Batería: 18 V
- Depósito: 0,9 lts
- Boquilla: 1,8 mm
- Presión de trabajo: 1,8 Psi
- Velocidad de rotación: 22000 RPM
- Caudal de aire: 330 ml/min.
- Distancia de pintado: 200-250 mm
- Norma de seguridad: IEC 60745-2-7
- Incluye: batería de litio y cargador
- Peso: 2,2 Kg";139.752,00;2
Lusqtoff;RGC509040R89;PISTON COMPLETO ;Repuestos;GC9040-50;10.481,00;2
Lusqtoff;RLD52R10;PISTON COMPLETO 52 CC (PISTÓN - ARO- PERNO Y SEGURO) ;Repuestos;LD-52/PRO-52/LD-52PRO;7.861,00;5
Lusqtoff;RLM390R29;PISTON MOTOR MOTOBOMBA GENERADOR 13 HP ;Repuestos;LM-390/ LG-7500;18.080,00;1
Lusqtoff;RLM420R29;PISTON MOTOR MOTOBOMBA GENERADOR 15 HP ;Repuestos;LM-420/LG-8500;29.348,00;1
Lusqtoff;RCN90R101;PISTON SET(PISTON COMPLETO) ;Repuestos;CN-90;78.612,00;4
Lusqtoff;RLAR102R12;PLACA PRINCIPAL P/LAR-102 ;Repuestos;LAR-102;17.818,00;1
Lusqtoff;RSML1508R02;PLACA PRINCIPAL P/SML150-8 ;Repuestos;SML150-8;272.522,00;2
Lusqtoff;LIC18W;Plafon Embutir Cuadrado 18W ;Hogar_Iluminacion;;5.046,00;39
Lusqtoff;LER24W;Plafon Redondo Exterior 24W Luz Fria 6500K / 2160 Im ;Hogar_Iluminacion;;8.594,00;12
Lusqtoff;RPCL20009R08;PLAQUETA ;Repuestos;PCL2000-9;29.348,00;1
Lusqtoff;RHLPA4013ZR19;PLAQUETA ;Repuestos;LPA40-13Z;1.048,00;3
Lusqtoff;RLGI3500R15;PLAQUETA 12V LGI3500EC ;Repuestos;LGI3500EC;38.572,00;1
Lusqtoff;RLPS1585ZR19;PLAQUETA DE AUTOMATIZACION PARA BOMBA PRESURIZADORA 8,5 /13M ;Repuestos;LPS15-8.5Z;12.577,00;5
Lusqtoff;RLA2501MR07;PLAQUETA DE COMANDO ;Repuestos;LA-2501M;12.053,00;3
Lusqtoff;RIRON300R17;PLAQUETA DE CONTROL IRON-300 ;Repuestos;IRON-300;11.005,00;1
Lusqtoff;RLTF6308RR07;PLAQUETA LTF-6308R ;Repuestos;LTF-6308R;4.192,00;2
Lusqtoff;RIRON300R26;PLAQUETA REGULADORA DE VOLTAJE ;Repuestos;IRON-300;20.963,00;1
Lusqtoff;RCEL6208R39;PLATO DE CUCHILLA ;Repuestos;CEL620-8;4.821,00;2
Lusqtoff;LSMV;POLICARBONATO MÁSCARA FOTOSENSIBLE ;Repuestos;;1.205,00;5
Lusqtoff;RMDL17509R67;Porta Carbon p/MDL1750-9 ;Repuestos;;1.572,00;4
Lusqtoff;RLIL9008R39;PORTA CARBONES ;Repuestos;LIL900-8;1.205,00;4
Lusqtoff;L1026;Prensa  Aros de Piston de 3'' ;Herramientas manuales;;12.292,00;2
Lusqtoff;L7622;Prensa de Resorte Corta 50mm ;Herramientas manuales_Fijacion;;3.073,00;3
Lusqtoff;L7624;Prensa de Resorte Corta 63mm ;Herramientas manuales_Fijacion;;4.097,00;6
Lusqtoff;L7626;Prensa de Resorte Corta 75mm ;Herramientas manuales_Fijacion;;5.121,00;3
Lusqtoff;L7628;Prensa de Resorte Larga 50mm ;Herramientas manuales_Fijacion;;4.097,00;4
Lusqtoff;L7630;Prensa de Resorte Larga 75mm ;Herramientas manuales_Fijacion;;5.121,00;8
Lusqtoff;L1027;Prensa Espirales de Amortiguacion ;Herramientas manuales;;43.022,00;1
Lusqtoff;RLC2550BR32;Presostato/ Interruptor de presion par ;Repuestos;;14.674,00;4
Lusqtoff;LQ-PROT-1;Protector de Sobretension ECO LQ-SBT1 ;Hogar_Iluminacion;"- LQE-PS
- Corriente 10A
- Ficha 10A
- Voltaje 220v
- Frecuencia 50Hz - 60Hz
- Vol. Prot.Max. 255V
- Vol.Prot.Min. 165V
- Tiempo de Latencia 10s/180s
- Garantia 2 años";17.572,00;2
Lusqtoff;FSL10-8;PROTECTOR FACIAL ;Seguridad industrial_Proteccion corporal;;13.400,00;1
Lusqtoff;RBL10008R35;PROTECTOR P/ BL1000-8 ;Repuestos;BL1000-8;24.107,00;3
Lusqtoff;RLC40100R20;Protector Termico Compresor 15A ;Repuestos;;10.848,00;15
Lusqtoff;RLC2550BR09;PROTECTOR TERMICO COMPRESOR 8 AMP ;Repuestos;LC-2550B;5.240,00;11
Lusqtoff;LQ-PLCS10F;Proyector con Sensor de 10W ;Hogar_Iluminacion;;16.392,00;10
Lusqtoff;LQ-PLCS20W;Proyector con Sensor de 20W ;Hogar_Iluminacion;;17.848,00;10
Lusqtoff;PBL550-9;Pulidora de Banco 8'' Potencia 550W Black Series ;Herramientas electricas_Lijado y pulido;"- Incluye:
- 2 Paños de pulir de 8''
- Arandelas de brida
- Tuercas de retención
- Tensión 220V - 50HZ
- Velocidad nO 2980 /min
- Tamaño de paño 200x10x16mm
-  Diámetro del eje 20mm
- Base Sólida
- Garantía 3 años
";210.585,00;1
Lusqtoff;PUL180-9B;Pulidora Inalambrica - IRON VOLT ;Herramientas electricas_Lijado y pulido;;440.228,00;1
Lusqtoff;PRDL900-9;Pulidora Roto Orbital Detailing 900W - Black Series ;Herramientas electricas_Lijado y pulido;"- Incluye:
- 1 Llave hexagonal
- 1 Paño de limpieza
- Tensión 220V - 50HZ
- Velocidad variable de 2000 a 6500 RPM
- Selector de velocidad de 6 posiciones
- Movimiento circular y orbital de doble acción
- Disco de 5'' (127mm)
- Garantía: 3 años

";167.706,00;1
Lusqtoff;FL2-8B;Pulverizador USB 2 litros - Lusqtoff FL2-8B ;Jardin y agro_Atomizacion;"- Capacidad: 2 L
- Boquilla ajustable: chorro a niebla
- Material: ABS+PP+HDPE ecológico
- Batería: 2.000 mAh, 3,7 V de litio
- Hasta 90 minutos de uso (carga completa)
- Mango antideslizante

INCLUYE

- Cable USB con ficha C (indicador de encendido en el equipo)
- Cargador: no incluido. Se recomienda usar adaptador de 5 V/1 A";52.408,00;4
Lusqtoff;PHEX30L-9;"PUNTA HEXAGONAL 
Encastre 30MM / Largo 400 mm
Apto GP-65B / GPBS27 ";Accesorios;;14.150,00;1
Lusqtoff;L1031;Punta Logica de Prueba ;Herramientas manuales;;7.784,00;3
Lusqtoff;PSDSP20L-9;PUNTA SDS PLUS 250MM ;Accesorios;;3.350,00;10
Lusqtoff;L7200;Raspador De Plástico Con Navaja ;Herramientas manuales;;2.048,00;2
Lusqtoff;RL30-9B;Reflector Led a Bateria - Black Series ;Herramientas electricas;;100.623,00;1
Lusqtoff;LQRCC-9;Regulador de CO2 con Caudalimetro ;Accesorios;"- Presion 0 a 250 Kg
- Conexion entrada de CO2 CGA540
- Conexion de salida 9/16
- Regulable de 0 a 25 L/MIN
- Apto para MIG / MAG / TIG
- Cuerpo de bronce";54.970,00;5
Lusqtoff;RLC2550BR35;Regulador de presion para compresor ;Repuestos;;9.433,00;21
Lusqtoff;LQRAC-9;Regulador para Argon con Caudalimetro ;Accesorios;"- Presion 0 a 250 Kg
- Conexion de entrada de Argon G5/8
- Conexion de salida 9/16
- Regulable de 0 a 25 L/MIN
- Apto para MIG / MAG / TIG
- Cuerpo de bronce";54.504,00;2
Lusqtoff;RLNT90RHAE24CB;RELAY NT90RHAE24CB ;Repuestos;IRON-100 / IRON-150/ IRON-180/IRON-250/IRON-300;3.668,00;5
Lusqtoff;L1037;RELOJ COMPARADOR DE 0-10 MM ;Herramientas manuales;;38.720,00;2
Lusqtoff;LR5.0-9B;Remachadora a Bateria Black Series ;Herramientas electricas;;314.448,00;1
Lusqtoff;L7704;Remachadora Manual 200 mm Profesional ;Herramientas manuales_Fijacion;"- Largo 200 mm (8'')
- Boquillas: 2,4-3,2-4-4,8 mm
- Material: Aluminio de alta resistencia
- Boquilla de cambio rapido
- Apto para remaches de aluminio
- Mango confort grip
";20.486,00;1
Lusqtoff;L7702;Remachadora Manual 260mm ;Herramientas manuales_Fijacion;"- Largo 260 mm(10,5'')
- Boquillas: 2,4-3,2-4-4,8 mm
- Material: acero al carbono
- Incluye llave de ajuste";9.731,00;1
Lusqtoff;SILMULTI-8;Renovador Abrillantador Siliconado Cuero - Lusqtoff Simultil-8 ;Accesorios;"- Limpia, da brillo y protege
- Formulado en base a aceite de silicona
- Disueltos en una combinación de solventes alifáticos livianos
- Reduce los poros
- Suaviza las superficies
- Fragancia: Cuero";5.345,00;5
Lusqtoff;LQE-REPWIFI4;Repetidor de WIFI 300Mbps - LQE-REPWIFI0 ;Hogar_Iluminacion;"- Modelo: LQE-REPWIFI01
- Frecuencia 2.4GHz
- Velocidad 300Mbps
- Entrada 100-240V
- Salida 5V/2A
- Estandares IEEE 802.11n, IEEE 802.11g, IEEE 802.11b
- Interface 1x10M Puerto Ethernet
- Antenas 4
- Garantia 2Años";22.090,00;4
Lusqtoff;RL820R18;RESORTE DE BLOQUEO P/ L-820 ;Repuestos;;524;8
Lusqtoff;RMDL17509R3;Resorte de Porta Herramienta p/ MDL1750-9 ;Repuestos;;2.096,00;4
Lusqtoff;RATL188BR03;RESORTE DE SELECTOR ;Repuestos;TAL18-8;262;5
Lusqtoff;RAML8508NR22;Resorte de Traba p/AML850 ;Repuestos;;262;5
Lusqtoff;RHL11091R02;RESORTE DE VALULA P/HL110-9 ;Repuestos;;524;6
Lusqtoff;RHL150R17;RESORTE DE VALVULA HL-150 (PERNO INTERNO) ;Repuestos;HL-150;524;1
Lusqtoff;RESL20008R46;RESORTE P/ ESL 2000-8 ;Repuestos;ESL2000-8;8.385,00;2
Lusqtoff;RESL20008R67;RESORTE TENSOR P/ ESL 2000-8 ;Repuestos;ESL2000-8;2.096,00;1
Lusqtoff;RGS4500R03;RETEN CHICO ;Repuestos;GS4500/GS5200;262;1
Lusqtoff;RHL120R19;RETEN DE ACEITE HL-120 ;Repuestos;HL-120/LHA-120K;1.048,00;4
Lusqtoff;RHL11091R29;Reten de Aceite para Hidrolavadora HL110-9 ;Repuestos;;2.096,00;6
Lusqtoff;RHL120R21;RETEN DE AGUA HL-120 ;Repuestos;HL-120/LHA-120K;524;10
Lusqtoff;RHL11091R24;Reten de Agua para Hidrolavadora HL110-9 ;Repuestos;;1.048,00;6
Lusqtoff;RGS4500R10;RETEN GRANDE ;Repuestos;GS4500/GS5200;262;1
Lusqtoff;RLM160R35;RETEN MOTOR MOTOBOMBA GENERADOR 5,5/6,5 HP ;Repuestos;LG-2500/LMB-20/LM160/LMB-30/LG-3500;3.144,00;6
Lusqtoff;RCL260-8;Robot Cortacesped 20 V / 2.0 ah - Eco Line - Lusqtoff LCML750-9 ;Jardin y agro_Cortadoras de cesped;"- Superficie max. de corte: 260m''2
- Altura de corte: 20mm min. - 55mm max.
- Ancho de corte: 16cm
- Altura de corte: 3 Posiciones
- Cuenta con sensor de: Elevacion - Obstaculos - Inclinacion
- Bateria: 20v / 2.0 ah
- Velocidad de corte sin carga: 3500 RPM
- Tiempo de trabajo: aprox. 60 min
- Tiempo de carga: aprox. 100 min
- Velocidad de desplazamiento: 0,2 - 0,4 m/s
- Pendiente en elevacion: 30% max
- APP: Si
- Alarma: Si 
- Nivel de ruido: 66,8 dB
- Estacion con carga automatica
- Garantia 2 años";1.362.611,00;4
Lusqtoff;RCEL6208R28;RODAMIENTO 6000RS ;Repuestos;CEL620-8;2.096,00;1
Lusqtoff;RLBL32008R38;RODAMIENTO 6000RS ;Repuestos;LBL320-8;3.018,00;2
Lusqtoff;RSML20008R77;Rodamiento 6002 para SML2000-8 ;Repuestos;;2.620,00;1
Lusqtoff;RCEL6208R34;RODAMIENTO 608 ;Repuestos;CEL620-8;1.813,00;1
Lusqtoff;RGS4500R54;RODAMIENTO DE CAMPANA MOTOSIERRA GS4500/GS5200 ;Repuestos;GS-4500/GS-5200;19.286,00;1
Lusqtoff;RRML8507R63;RODAMIENTO P/RML850-7 ;Repuestos;RML850-7;1.048,00;2
Lusqtoff;RMDL20009R41;Rodamiento RNA4906 p/ MDL200-9 ;Repuestos;;14.150,00;1
Lusqtoff;RSML20008R71;Rodamiento Rotor 6201-2RS para SML2000-8 ;Repuestos;;2.620,00;1
Lusqtoff;LQAL-065;ROLLO DE ALAMBRE 0.6mm X 5KG ;Accesorios;;28.300,00;1
Lusqtoff;RLMB20R67;ROSCA DE INGRESO MOTOBOMBA 2'' ;Repuestos;LMB-20;7.861,00;2
Lusqtoff;RLMB30R67;ROSCA DE INGRESO MOTOBOMBA 3'' ;Repuestos;LMB-30;11.005,00;2
Lusqtoff;RLMB20R69;ROSCA DE SALIDA CON PURGA MOTOBOMBA 2'' ;Repuestos;LMB-20;1.834,00;1
Lusqtoff;RLMB30R69;ROSCA DE SALIDA CON PURGA MOTOBOMBA 3'' ;Repuestos;LMB-30;24.107,00;1
Lusqtoff;RML1100-9;ROTO MARTILLO 1100W ;Herramientas electricas_Perforacion;;189.526,00;18
Lusqtoff;RML1600-9;Rotomartillo 1600W 0-630 RPM- Black Series ;Herramientas electricas_Perforacion;"- Tension: 220 V - 50 Hz
- Tasa de impacto: 3800 Gpm
- Perforacion en concreto: 42 mm
- Regulador de velocidad
- Sistema de fijacion del cincel en 12 posiciones
- Luz indicadora de potencia
- Embrague de seguridad
- Sistema anti vibracion
- Cable: 2 m
- Incluye: 
- 1 mango auxiliar con giro en 360°
- 1 cincel de punta SDS max (18x320mm)
- 1 juego de carbones
- 1 grasa
- Maletin";248.873,00;2
Lusqtoff;RML1050-8;Rotomartillo 4.5 J 1050 W - Lusqtoff RML1050-8 ;Herramientas electricas_Perforacion;"- Tensión: 220 V ~ 50 Hz
- Potencia: 1050 W
- Energía de impacto: 4.5 J
- Tasa de impacto: 4200 Gpm
- Velocidad sin carga: 1050 r/min
- Encastre tipo SDS PLUS
- Perforación en concreto: 26 mm
- Cable: 2 m
- Embreague de seguridad
- Peso: 7 Kg

INCLUYE
- Mango auxiliar con giro 350°
- Cincel de punta (14x250mm)
- Cincel plano (14x250x20mm)
- Brocas SDS PLUS (8x1500mm, 10x150mm, 12x150mm)
- Juego de carbones
- Grasa";132.094,00;1
Lusqtoff;RML1500-9;Rotomartillo 6J 1500 W - Black Series ;Herramientas electricas_Perforacion;"- Tensión: 220 V - 50 Hz
- Potencia: 1500 W
- Energía de impacto: 6 J
- Tasa de impacto: 4250 Gpm
- Velocidad sin carga: 0-920 r/min
- Perforación en concreto: 32 mm
- Encastre tipo SDS PLUS
- Selector de 4 funciones: Rotación - Rotación y Golpe - Golpe - Posición del cincel
- Regulador de velocidad
- Embreague de seguridad
- Sistema anti vibración
- Cable: 2 m
- INCLUYE
- Mango auxiliar con giro en 360°
- Cincel de punta (14x250mm) y Cincel plano (14x250x20mm)
- Brocas SDS PLUS (8x150mm - 10x150mm - 12x150mm)
- Juego de carbones
- Grasa";162.725,00;2
Lusqtoff;RML850-9;Rotomartillo 850w - SDS Plus - Lusqtoff RML850-9 ;Herramientas electricas_Perforacion;"INCLUYE
Maletín reforzado.
Mandril con adaptador para perforar madera y metal.
1 punta y 1 cincel sds plus con 3 mechas sds plus de 6, 8 y 10 mm.";125.500,00;9
Lusqtoff;RML4450-9BK;Rotomartillo Inalambrico  SDS Plus - Black Series - Lusqtoff RML4450-9BK ;Herramientas electricas_Perforacion;"- Tensión: 18 V =
- Amperaje batería: 4 Ah
- Diámetro máximo de perforación: 28 mm.
- Velocidad variable: Nº 0-1000 r/min
- Golpe por minuto: Nº 0-4000 gpm
- Fuerza de impacto: 3.5 J
- Encastre SDS Plus
- Embrague de seguridad
- Luz led

INCLUYE

- 3 mechas (6, 8 y 10 mm.).
- Maletín de traslado
- Guía de profundidad";153.153,00;1
Lusqtoff;RML4000-9BK;Rotomartillo inalambrico SDS Plus 2.5J - Black Series - Lusqtoff RML4000-9BK ;Herramientas electricas_Perforacion;"- Tensión: 18 V =
- Amperaje batería: 4 Ah
- Máximo de perforación: 26 mm.
- Velocidad variable: Nº 0-1000 r/min
- Fuerza de impacto: 2.5 J
- Encastre SDS Plus
- Peso: 6.36 kg.
- Selector para cambio de giro del cincel
- Tecnología Brushless";153.153,00;2
Lusqtoff;RML850-7;Rotomartillo Taladro Percutor Horizontal 850w - 30mm - 220v - Lusqtoff ;Herramientas electricas_Perforacion;"- Alimentacion: 220V - 50hz
- Potencia: 850 watts
- Potencia de golpe 3 joules
- Velocidad Variable: 0-1100 rpm
- Capacidad Maxima Corona: 68 mm
- Capacidad Maxima Concreto: 25 mm
- Capacidad Maxima Acero: 13 mm
- Capacidad Maxima Madera: 30 mm
- Encastre: SDS plus
- Embrague de seguridad antibloqueo: SI
- Giro Reversible: SI
- Boton de traba de gatillo: SI
- Selector: rotacion para atornillar y desatornillar, rotacion con percusion, para taladrar y detencion de giro para cincelar.
- Peso:3,4 kg";76.576,00;25
Lusqtoff;RAML8508R24;ROTOR ;Repuestos;AML850;43.393,00;2
Lusqtoff;RCSL15008R23;ROTOR ;Repuestos;CSL1500-8;44.022,00;2
Lusqtoff;RAML8509R28;Rotor p/ AML850-9 ;Repuestos;;11.529,00;1
Lusqtoff;RCPM150R11;Rotor para Bomba Periferica CPM-150 ;Repuestos;CPM150;5.240,00;2
Lusqtoff;RCM14R14;ROTOR PARA CM-14 ;Repuestos;CM-14;67.082,00;1
Lusqtoff;RGPBS27R61;Rotor para martillo demoledor exagonal ;Repuestos;;171.898,00;1
Lusqtoff;RSML20008R70;Rotor para SML2000-8 ;Repuestos;;79.660,00;1
Lusqtoff;RTIL809BKR6;Rotor para TIL80-9BK ;Repuestos;;10.481,00;4
Lusqtoff;RLC2550BR39;RUEDAS COMPRESOR B ;Repuestos;LC-2550B;9.433,00;8
Lusqtoff;L1008;Saca Filtro Universal a Cadena ;Herramientas manuales;;10.243,00;5
Lusqtoff;L1023;SACA FILTROS A FLEJE GIRATORIO 73 A 85 MM ;Herramientas manuales;;8.194,00;1
Lusqtoff;L1024;SACA FILTROS A FLEJE GIRATORIO 85 A 95 MM ;Herramientas manuales;;9.219,00;4
Lusqtoff;RHL11091R01;Salida de Agua p/ HL110-9 ;Repuestos;;22.011,00;2
Lusqtoff;LSEFI1-8;SELLADOR 1 LTS ;Consumibles;;2.368,00;115
Lusqtoff;LSEFI4-8;SELLADOR 4 LTS ;Consumibles;;14.849,00;25
Lusqtoff;RCPM150R04;Sello de Bomba para Bomba Periferica CPM150 ;Repuestos;;2.410,00;12
Lusqtoff;RCN90R23;Sello de Cilindro para Clavadora Neumatica ;Repuestos;0;3.144,00;3
Lusqtoff;RLMB20R60;SELLO MOTOBOMBA 2'' ;Repuestos;LMB-20;9.433,00;10
Lusqtoff;RLMB30R60;SELLO MOTOBOMBA 3'' (SOLO ANILLOS) ;Repuestos;LMB-30;4.716,00;7
Lusqtoff;RGP255AR11;SELLO P/GP255A ;Repuestos;GP255A;5.240,00;4
Lusqtoff;RJK1008R01;SENSOR ANTI CAIRDA PARA CALEFACTOR A GAS ;Repuestos;JK-1008;11.529,00;2
Lusqtoff;MPS-4;SENSOR DE FLUJO DE AGUA ;Herramientas electricas_Medicion;;52.408,00;1
Lusqtoff;LQ-FOTOSEN100;Sensor de Fotocontrol Fotocelula Apto LED ;Hogar_Iluminacion;"- 6A Corriente maxima
- 10Lux On 
- 40Lux Off
- Apto LED
- Garantia 2 años";4.014,00;8
Lusqtoff;L7435;Serrucho Carpintero 18'' Mango de Madera Profesional ;Herramientas manuales_Serruchos;;12.292,00;3
Lusqtoff;L7436;Serrucho Carpintero 20'' Mango de Madera Profesional ;Herramientas manuales_Serruchos;;13.316,00;1
Lusqtoff;L7430;Serrucho Carpintero Profesional 550m ;Herramientas manuales_Serruchos;"- Hoja anticorrosiva
 - Dientes con triple filo (7x'')
 - Largo: 550 mm - 22''
 -  Hoja de acero pulido
 -  Dureza de dientes: 48 - 50 HRC
 - Mango de plástico bimaterial 
 - Mango plástico: ABS antideslizante";9.731,00;13
Lusqtoff;L7420;Serrucho Costilla Profesional ;Herramientas manuales_Serruchos;"- Hoja anticorrosiva
- Mango: plástico - ABS antideslizante
- Diente con triple filo (7x'')
- Largo: 300 mm - 9'
 - Hoja de acero pulido
- Dureza de dientes: 48 - 50 HRC
- Mango plástico bimateral
 - Garantía: 10 años";9.219,00;1
Lusqtoff;L9035;Serrucho Poda 12'' ;Herramientas manuales_Serruchos;;10.243,00;4
Lusqtoff;L9036;Serrucho Poda 12'' Plegable ;Herramientas manuales_Serruchos;;20.486,00;5
Lusqtoff;L9041;Serrucho Poda Gancho 16'' ;Herramientas manuales_Serruchos;;13.316,00;6
Lusqtoff;L7400;Serrucho Yeso ;Herramientas manuales_Serruchos;;9.731,00;2
Lusqtoff;SHL150-9;Set 150 Piezas Racing con maletín - Lusqtoff SHL150-9 ;Herramientas manuales_Tubos;"- Codigo edicion packaging personalizable: SHL150-9R
- 9 Tubos largos de 1/4'': 4,5,6,7,8,9,10,ll,12 mm. 
- 11 Tubos de 1/4'': 4,4.5,5,5.5,6,7,8,9,10,ll,12 mm. 
- 14 Puntas con base: Tl0,15,20,25,27,30,T40 mm. (x2) 
- 2 Barras de extension de 1/4'': 2''y 4'' 
- 3 Juntas universales: 1/4'',3/8'', 1/2'' 
- 1 Mango de 1/4'' 
- 3 Crickets: 1/4'',3/8'',l/2'' 
- 8 Puntas torx de 3/8'': E8,El0,Ell,El2,El6,El8,E20 
- 10 Tubos largos de 3/8'': 8,9,10,11,12,13,14,15,17,19 mm. 
- 12 Puntas de 3/8'': 8,9,10,ll,12,13,14,15,16,17,18,19 mm. 
- 2 Saca bujias de 3/8'': 16, 21mm 
- 2 Barras de extension de 3/8'': 3''& 10'' 
- 20 Puntas de 3/8'': PZ1,2,PH1,2,Hex3,4,5,6 Torx:TlO 
- 1 Adaptador de 3/8'' 
- 1 Adaptador de 1/2'' 
- 4 Tubos de impacto: 17,19,21,23 mm. 
- 11 Puntas de 1/2'': 14,17,18,19,20,21,22,24,27,30,32 mm. 
- 9 Tubos largos de 1/2'': 12,13,14,15,17,18,19,21,22 mm. 
- 2 Barras de extension de 1/2'':5'' y 10'' 
- 1 Adaptador: 3/8''(M)*l/4''(H) 
- 10 Llaves combinadas: 8,9,10,11,12,13,14,17,18,19 mm. 
- 3 Crickets: 12,13,14 mm. 
- 9 Llaves allen: 1.5,2,2.5,3,4,5,6,8,10 mm. 
- 1 Alicate de acero al carbono: 8'' 
- 1 Alicate de acero al carbono, punta larga: 611 
- 2 Destornilladores de acero al cabono: cruz 2*38 MM, plana: 6*38 MM 
- 2 Destornilladores de acero al cabono: SL6*100,PH2*100 MM (1894)";295.010,00;42
Lusqtoff;BCL9-8;Set Bateria Ollas 9 Piezas Aluminio Tapa Vidrio - Lusqtoff BCL9-8 ;Hogar_Coccion;"- Material: Aluminio
- Interior Antiadherente
- Revestimiento exterior de alta temperatura
- Mangos de baquelita
- Tapas de vidrio templado transparente de 4mm
- Incluye:
- Olla grande con asa y tapa de vidrio 24x12cm
- Olla con asa y tapa de vidrio 20x9cm
- Cacerola con asa y tapa de vidrio 16x7cm
- Jarro de leche sin tapa 14x11cm
- Sartén profunda sin tapa 24x7cm
- Sartén sin tapa 26x5cm";102.720,00;1
Lusqtoff;L1014;SET CORTADORA REMACHADORA DE CADENA ;Herramientas manuales;;51.217,00;2
Lusqtoff;L1001;SET DE EXTRACCION CALIPER DE FRENO UNIV 18 PZAS ;Herramientas manuales;;79.898,00;2
Lusqtoff;SETLPA9-8;Set de Limpieza 9 Piezas con Estuche ;Accesorios;"- Contiene:
- 1 Guante de microfibra
- 1 Esponja de microfibra 2 en 1
- 3 Almohadillas para abrillantador
- 1 Cepillo de rueda de microfibra con mango
- 3 Paños de limpieza multiusos
- Peso: 365 G";14.674,00;4
Lusqtoff;SETLPA10-9;Set de Limpieza para Auto -  10 piezas ;Accesorios;"- Kit para Lavado, pulido y encerado.
- Guante de chenilla 28 x 18 cm
- Guante de pulido 25 x 19 cm
- Mango redondo para encerado
- Cepillo para neumaticos 28 x 7.5  x 7 cm
- Cepillo plano para neumaticos 18.5 x 8,5 x 10 cm
- Cepillo de esponja 12 x 4.2 x 6.5 cm
- 3 Esponjas de microfibra para pulir
- Paño de microfibra: 40 x 60 cm
";41.926,00;5
Lusqtoff;L6028;Set Destornilladores 10 Pcs ;Herramientas manuales_Sets de herramientas;;16.389,00;3
Lusqtoff;L6025;Set Destornilladores 18 Pcs ;Herramientas manuales_Sets de herramientas;;24.584,00;5
Lusqtoff;L6026;Set Destornilladores 39 Pcs ;Herramientas manuales_Sets de herramientas;"- Material CRV
- Mango Confort Grip
- Base Exhibidora
- Punta magnetica
- 8 destornilladores: Plano: SL8 x 150mm , SL6 x 100mm, SL5 x 75mm, SL6 x 38mm / Phillips: PH3 x 150mm, PH2 x 100mm, PH1 x 75mm, PH2 x 38mm
- 8 Destornilladores de precision: Plano: SL2.0 x 50mm, SL2.5 x 50mm, SL3.0 x 50mm / Phillips: PH0 x 50mm, PH00 x 50mm / Torx: 6 x 50mm, 8 x 50mm, 10 x 50mm
- 16 Puntas encastre 1/4'' x 25mm
- 5 Bocallaves hexagonales 6,7,8,9 y 10mm
- 1 Magnetizador
- 1 Mango Porta puntas Encastre 1/4''
";40.973,00;6
Lusqtoff;L6027;Set Destornilladores 50 Pcs ;Herramientas manuales_Sets de herramientas;"- Material CRV
- Mango Confort Grip
- Base Exhibidora
- Punta magnetica
- 8 destornilladores: Plano: SL8 x 150mm , SL6 x 100mm, SL5 x 75mm, SL6 x 38mm / Phillips: PH3 x 150mm, PH2 x 100mm, PH1 x 75mm, PH2 x 38mm
- 8 Destornilladores de presicion: Plano: SL2.0 x 50mm, SL2.5 x 50mm, SL3.0 x 50mm / Phillips: PH0 x 50mm, PH00 x 50mm / Torx: 6 x 50mm, 8 x 50mm, 10 x 50mm
- 32 Puntas encastre 1/4'' x 25mm
- 1 Magnetizador
- 1 Mango Porta puntas Encastre 1/4''
";49.168,00;6
Lusqtoff;L1032;SET TERRAJAS Y MACHOS POR 40 PIEZAS ;Herramientas manuales;;77.849,00;3
Lusqtoff;SCL710-8;Sierra caladora 710w - Lusqtoff SCL710-8 ;Herramientas electricas_Sierras;"Potencia: 710 W
Velocidad: 700-3000 RPM
Longitud de carrera: 26 mm
Capacidad de corte en madera: 85 mm
Capacidad de corte en aluminio: 20 mm
Capacidad de corte en acero: 10 mm";109.008,00;9
Lusqtoff;SCL2900-9B;Sierra Caladora a Bateria Brushless Technology - IRON VOLT - Black Series - Lusqtoff SCL2900-9B ;Herramientas electricas_Sierras;"- Sistema Rapido  de Cambio de Hoja
- Traba de Arranque 
- Accion pendular 4 posiciones
- Base ajustable hasta 45°
- Tensión: 18V
- Motor: Brushless
- Velocidad: n01000?2000?2900/min
- Capacidad de corte: 66 mm
- Desplazamiento de la sierra: 18mm
- Garantía: 3 años";113.201,00;3
Lusqtoff;CSL1500-8;Sierra circular 1500w - Lusqtoff CSL1500-8 ;Herramientas electricas_Sierras;;136.260,00;19
